candidate_mode,difference_ci95_high,difference_ci95_low,difference_maximum,difference_mean,difference_median,difference_minimum,difference_standard_deviation,endpoint,metric,paired_n,payload_bytes,reference_mode,relative_paired_n,relative_percent_ci95_high,relative_percent_ci95_low,relative_percent_maximum,relative_percent_mean,relative_percent_median,relative_percent_minimum,relative_percent_standard_deviation
native,14.250681325745672,-0.21784382574567296,22.8568,7.01641875,6.644099999999999,-18.557699999999997,13.576230487496336,server,channel_ready_ms,16,102400,baseline,16,661.417664581514,139.76635240019664,1125.8398187370703,400.59200849085533,72.74559432789482,-79.13322243576286,489.48032879138935
native,0.024254187992511066,-0.012329187992511054,0.06030000000000002,0.005962500000000006,0.004249999999999976,-0.057099999999999984,0.034327226803224295,server,ping_service_ms,16,102400,baseline,16,7.254070845198186,-2.962333436258304,18.228536880290214,2.1458687044699407,1.0953099838969342,-13.15365123243492,9.58634400025224
native,0.056684241219671215,-0.013634241219671224,0.14450000000000007,0.021524999999999996,0.009950000000000014,-0.07469999999999999,0.06598184093622526,server,upload_receive_ms,16,102400,baseline,16,6.305555043547177,-1.3927866798284034,15.86169045005489,2.456384181859387,1.0909609491979864,-7.8656417816152455,7.223573965815293
native,0.012320388572976838,-0.0339078885729768,0.05249999999999999,-0.010793749999999984,-0.004649999999999932,-0.12460000000000004,0.04337731309874631,server,download_send_ms,16,102400,baseline,16,2.1418735714307804,-4.990188028939305,9.288747346072185,-1.4241572287542625,-0.7900652305384647,-17.588932806324117,6.692217148868546
native,0.06798545254474458,-0.02384795254474465,0.2148000000000001,0.02206874999999997,-0.005450000000000066,-0.08640000000000003,0.08616990749869319,server,transfer_total_ms,16,102400,baseline,16,3.955697424791871,-1.275068445919384,12.484017203301182,1.3403144894362435,-0.30472352769260375,-4.932069870989841,4.908177049378503
native,11.945606737704473,-34.195125725551755,48.52109569250479,-11.12475949392364,2.806708492496739,-105.68261747384872,43.29516742198862,server,throughput_mbps,16,102400,baseline,16,1.358634578295347,-3.583202261220138,5.187942836555779,-1.1122838414623955,0.30635879584992737,-11.098480934173836,4.637066685262471
native,1.7814735816336835,-9.593973581633684,15.625,-3.90625,0.0,-15.625,10.673907047874582,server,process_cpu_ms,16,102400,baseline,7,-50.758402126500435,-120.67016930207097,0.0,-85.71428571428571,-100.0,-100.0,37.79644730092272
native,0.0,0.0,0.0,0.0,0.0,0.0,0.0,server,handshake_framed_bytes_sent,16,102400,baseline,0,,,,,,,
native,0.0,0.0,0.0,0.0,0.0,0.0,0.0,server,handshake_framed_bytes_received,16,102400,baseline,0,,,,,,,
native,0.0,0.0,0.0,0.0,0.0,0.0,0.0,server,application_framed_bytes_sent,16,102400,baseline,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
native,0.0,0.0,0.0,0.0,0.0,0.0,0.0,server,application_framed_bytes_received,16,102400,baseline,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid,11.150308223828098,-2.6491707238281004,22.2347,4.250568749999999,5.398,-18.7894,12.948445321078447,client,tcp_connect_ms,16,102400,baseline,16,406.05878220525994,46.843114342999456,876.1062295598722,226.4509482741297,101.36315099774677,-87.82802172632681,337.0623232538185
hybrid,0.14113146768671675,-0.08508146768671669,0.3524999999999996,0.028025000000000022,0.0019500000000001183,-0.3077000000000001,0.21226205972806353,client,tls_handshake_ms,16,102400,baseline,16,5.998880584573334,-3.1387683554364267,15.033265097236418,1.4300561145684538,0.08069677574949558,-11.623602296766398,8.574117045413722
hybrid,13.574294763279433,-0.3248322632794327,24.7694,6.62473125,7.78735,-17.0612,13.0419479602662,client,channel_ready_ms,16,102400,baseline,16,249.55238363678404,41.033485277800025,508.51793303085674,145.29293445729203,94.86614613130496,-71.57264154109474,195.65923931290212
hybrid,0.032074298536490436,-0.007511798536490444,0.08369999999999997,0.012281249999999995,0.015350000000000003,-0.04250000000000001,0.03714476578200487,client,ping_rtt_ms,16,102400,baseline,16,14.880030120713407,-2.1622206731965496,37.44966442953019,6.358904723758429,6.94370379347958,-15.415306492564385,15.991230784154288
hybrid,0.11064348340721279,0.07063151659278723,0.20199999999999996,0.09063750000000001,0.08384999999999998,0.0474,0.037544371526679374,client,upload_send_ms,16,102400,baseline,16,15.600772883162822,9.569945000420237,30.0461103673955,12.58535894179153,11.76679520487292,6.264041231663803,5.658898091495766
hybrid,0.14051004008344617,0.025914959916553827,0.2530999999999999,0.0832125,0.09905000000000003,-0.18880000000000008,0.10752783748096739,client,download_receive_ms,16,102400,baseline,16,16.652899078438136,3.931329422204402,32.033919756992766,10.29211425032127,11.625870028805004,-17.324279684345758,11.937012239147712
hybrid,0.23586847782631187,0.12458152217368818,0.35830000000000006,0.18022500000000002,0.18830000000000002,-0.015499999999999847,0.10442372974249355,client,transfer_total_ms,16,102400,baseline,16,14.513253413355525,7.572831531653268,22.9547056185534,11.043042472504396,11.480478881117802,-0.8354444025224949,6.512396126065456
hybrid,-67.10693625991982,-126.54315858835108,7.439896233790819,-96.82504742413545,-104.1059313960202,-195.96180536389068,55.77070538897916,client,throughput_mbps,16,102400,baseline,16,-6.737712587847591,-12.553305052584081,0.8424828785737368,-9.645508820215836,-10.297291004181716,-18.669237182159236,5.456936549919969
hybrid,5.238683607721585,-11.098058607721585,15.625,-2.9296875,-15.625,-15.625,15.32923192995983,client,process_cpu_ms,16,102400,baseline,9,-71.9413514887867,-105.83642628899108,-50.0,-88.88888888888889,-100.0,-100.0,22.04792759220492
