success,mode,payload_bytes,error_type,error,completed_utc,execution_order,repetition,run_id,client_success,client_endpoint,client_mode,client_payload_bytes,client_tls_version,client_tls_cipher,client_tls_group,client_alpn,client_error_type,client_error,client_tcp_connect_ms,client_tls_handshake_ms,client_tls_exporter_ms,client_pqc_handshake_ms,client_pqc_kem_keygen_ms,client_pqc_signature_sign_ms,client_pqc_signature_verify_ms,client_pqc_encapsulation_ms,client_pqc_decapsulation_ms,client_pqc_kdf_ms,client_channel_ready_ms,client_ping_rtt_ms,client_ping_service_ms,client_upload_send_ms,client_upload_receive_ms,client_download_send_ms,client_download_receive_ms,client_transfer_total_ms,client_throughput_mbps,client_process_cpu_ms,client_handshake_framed_bytes_sent,client_handshake_framed_bytes_received,client_application_framed_bytes_sent,client_application_framed_bytes_received,server_success,server_endpoint,server_mode,server_payload_bytes,server_tls_version,server_tls_cipher,server_tls_group,server_alpn,server_error_type,server_error,server_tcp_connect_ms,server_tls_handshake_ms,server_tls_exporter_ms,server_pqc_handshake_ms,server_pqc_kem_keygen_ms,server_pqc_signature_sign_ms,server_pqc_signature_verify_ms,server_pqc_encapsulation_ms,server_pqc_decapsulation_ms,server_pqc_kdf_ms,server_channel_ready_ms,server_ping_rtt_ms,server_ping_service_ms,server_upload_send_ms,server_upload_receive_ms,server_download_send_ms,server_download_receive_ms,server_transfer_total_ms,server_throughput_mbps,server_process_cpu_ms,server_handshake_framed_bytes_sent,server_handshake_framed_bytes_received,server_application_framed_bytes_sent,server_application_framed_bytes_received
True,baseline,102400,,,2026-09-05T08:51:44.410983+00:00,121,7,0121-baseline-102400-r7,True,client,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,25.4995,2.4787,,,,,,,,,28.0052,0.2196,,0.7145,,,0.7901,1.5609,1049.6508424626818,0.0,0,0,102640,102588,True,server,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,25.1675,,,,,,,,,25.1758,,0.3584,,0.8904,0.5652,,1.6565,989.0733474192575,15.625,0,0,102588,102640
True,native,1024,,,2026-09-05T08:51:44.997862+00:00,122,7,0122-native-1024-r7,True,client,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,21.242,3.0924,,,,,,,,,24.3887,0.324,,0.3607,,,0.4025,0.8262,19.830549503752117,0.0,0,0,1244,1192,True,server,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,21.5492,,,,,,,,,21.5584,,0.3747,,0.5195,0.2959,,1.0046,16.30897869798925,15.625,0,0,1192,1244
True,baseline,1024,,,2026-09-05T08:51:45.598161+00:00,123,7,0123-baseline-1024-r7,True,client,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,20.5822,2.6347,,,,,,,,,23.2664,0.2677,,0.3489,,,0.3767,0.7875,20.805079365079365,0.0,0,0,1244,1192,True,server,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,20.4805,,,,,,,,,20.49,,0.3815,,0.4443,0.2912,,0.8797,18.624531090144366,15.625,0,0,1192,1244
True,native,1048576,,,2026-09-05T08:51:46.200641+00:00,124,7,0124-native-1048576-r7,True,client,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,21.0565,3.093,,,,,,,,,24.172,0.246,,3.4032,,,3.5905,7.0485,2380.2533872455133,15.625,0,0,1049116,1049064,True,server,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,21.2165,,,,,,,,,21.2276,,0.3773,,3.5568,3.415,,7.1333,2351.9571586783113,15.625,0,0,1049064,1049116
True,baseline,104857600,,,2026-09-05T08:51:47.370777+00:00,125,7,0125-baseline-104857600-r7,True,client,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,18.7117,2.6581,,,,,,,,,21.4514,0.2855,,289.828,,,293.4839,583.3823,2875.852764130828,562.5,0,0,104889840,104889788,True,server,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,18.6908,,,,,,,,,18.6994,,0.3206,,289.9524,293.3981,,583.4958,2875.293361151871,515.625,0,0,104889788,104889840
True,hybrid,524288000,,,2026-09-05T08:51:51.313398+00:00,126,7,0126-hybrid-524288000-r7,True,client,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,26.9976,2.4858,0.0478,2.4569,,,0.2258,0.2333,,0.1269,32.0484,0.2279,,1730.3383,,,1612.6091,3343.0307,2509.282370634526,3125.0,1144,4581,524648570,524648493,True,server,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,26.6437,0.0574,2.6551,0.2685,0.9986,,,0.1055,0.1173,29.3979,,0.1425,,1730.5176,1612.4162,,3343.1604,2509.1850214545493,3093.75,4581,1144,524648493,524648570
True,native,1024,,,2026-09-05T08:51:51.895853+00:00,127,8,0127-native-1024-r8,True,client,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,15.3653,2.9735,,,,,,,,,18.3653,0.2641,,0.3559,,,0.3543,0.7724,21.211807353702742,0.0,0,0,1244,1192,True,server,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,15.1821,,,,,,,,,15.1911,,0.3704,,0.473,0.2878,,0.9026,18.15200531797031,15.625,0,0,1192,1244
True,native,524288000,,,2026-09-05T08:51:55.355101+00:00,128,8,0128-native-524288000-r8,True,client,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,18.0247,3.4672,,,,,,,,,21.5202,0.2168,,1444.8833,,,1433.158,2878.1189,2914.6148201174037,2781.25,0,0,524448320,524448268,True,server,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,18.6673,,,,,,,,,18.6772,,0.2758,,1444.9769,1433.0785,,2878.2135,2914.519023692996,2703.125,0,0,524448268,524448320
True,hybrid,1048576,,,2026-09-05T08:51:55.965715+00:00,129,8,0129-hybrid-1048576-r8,True,client,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,13.0732,2.5334,0.048,2.1418,,,0.2304,0.2209,,0.1269,17.867,0.2353,,4.0519,,,3.9677,8.0823,2075.7972359353153,0.0,1144,4581,1049641,1049564,True,server,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,12.877,0.0577,2.325,0.2548,0.6609,,,0.1041,0.1143,15.301,,0.1626,,4.1853,3.3351,,8.1707,2053.3388816135703,15.625,4581,1144,1049564,1049641
True,hybrid,1024,,,2026-09-05T08:51:56.553851+00:00,130,8,0130-hybrid-1024-r8,True,client,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,17.3843,2.3442,0.0439,3.0036,,,0.2308,0.2098,,0.1201,22.8334,0.2889,,0.3771,,,0.4455,0.8908,18.39245621912887,0.0,1144,4581,1369,1292,True,server,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,16.9029,0.0539,3.1893,0.2396,1.4049,,,0.1128,0.1143,20.1899,,0.1298,,0.529,0.3101,,1.0602,15.453687983399357,15.625,4581,1144,1292,1369
True,native,1048576,,,2026-09-05T08:51:57.149176+00:00,131,8,0131-native-1048576-r8,True,client,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,15.6781,2.9567,,,,,,,,,18.6844,0.2838,,3.3708,,,3.5083,6.9366,2418.651212409538,0.0,0,0,1049116,1049064,True,server,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,15.7656,,,,,,,,,15.782,,0.4054,,3.5024,3.3562,,7.0369,2384.1771234492458,0.0,0,0,1049064,1049116
True,native,104857600,,,2026-09-05T08:51:58.316544+00:00,132,8,0132-native-104857600-r8,True,client,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,10.9624,2.8588,,,,,,,,,13.845,0.2066,,287.4489,,,307.2285,594.7577,2820.848893591458,578.125,0,0,104889840,104889788,True,server,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,11.0158,,,,,,,,,11.0251,,0.3408,,287.5498,307.1272,,594.8564,2820.380851580314,546.875,0,0,104889788,104889840
True,native,102400,,,2026-09-05T08:51:58.936587+00:00,133,8,0133-native-102400-r8,True,client,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,19.7568,2.769,,,,,,,,,22.5514,0.201,,0.7186,,,0.8151,1.5905,1030.1163156240175,0.0,0,0,102640,102588,True,server,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,19.6674,,,,,,,,,19.676,,0.3326,,0.875,0.5858,,1.6654,983.7876786357632,15.625,0,0,102588,102640
True,baseline,1073741824,,,2026-09-05T08:52:05.420658+00:00,134,8,0134-baseline-1073741824-r8,True,client,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,21.4794,2.5266,,,,,,,,,24.0282,0.3079,,3023.9306,,,2870.7808,5894.7894,2914.4161085720893,5578.125,0,0,1074069944,1074069892,True,server,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,20.9164,,,,,,,,,20.9258,,0.3707,,3024.0666,2870.7034,,5894.9352,2914.3440260378093,5343.75,0,0,1074069892,1074069944
True,hybrid,1073741824,,,2026-09-05T08:52:12.845559+00:00,135,8,0135-hybrid-1073741824-r8,True,client,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,2.6293,2.4764,0.0462,2.0137,,,0.2433,0.2345,,0.1277,7.2222,0.2548,,3387.7423,,,3444.6034,6832.4281,2514.4602961866512,6531.25,1144,4581,1074479944,1074479867,True,server,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,2.1622,0.0587,2.2174,0.2413,0.5771,,,0.1048,0.114,4.4819,,0.1655,,3387.8485,3444.4832,,6832.5457,2514.4170179498396,6515.625,4581,1144,1074479867,1074479944
True,hybrid,102400,,,2026-09-05T08:52:13.442874+00:00,136,8,0136-hybrid-102400-r8,True,client,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,20.1248,2.6973,0.0438,2.1529,,,0.261,0.2295,,0.1287,25.1176,0.2555,,0.8041,,,0.9636,1.8307,894.9582127055226,0.0,1144,4581,102790,102713,True,server,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,19.9221,0.057,2.4016,0.4476,0.413,,,0.0992,0.1178,22.432,,0.1272,,1.0768,0.6424,,1.9628,834.7259017729772,15.625,4581,1144,102713,102790
True,hybrid,524288000,,,2026-09-05T08:52:17.198959+00:00,137,8,0137-hybrid-524288000-r8,True,client,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,2.8779,2.3886,0.0488,1.8386,,,0.2274,0.2204,,0.147,7.2554,0.2567,,1722.3101,,,1458.3525,3180.7554,2637.3005607410114,3156.25,1144,4581,524648570,524648493,True,server,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,2.0591,0.0614,2.0651,0.2363,0.4039,,,0.1043,0.1218,4.2293,,0.2236,,1722.427,1458.2378,,3180.8656,2637.209192365751,3078.125,4581,1144,524648493,524648570
True,baseline,1024,,,2026-09-05T08:52:17.792035+00:00,138,8,0138-baseline-1024-r8,True,client,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.8079,2.4221,,,,,,,,,5.2492,0.2648,,0.4047,,,0.3706,0.8379,19.553646019811435,0.0,0,0,1244,1192,True,server,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.1484,,,,,,,,,2.1573,,0.3524,,0.4993,0.3341,,0.9556,17.14524905818334,0.0,0,0,1192,1244
True,native,1073741824,,,2026-09-05T08:52:24.358938+00:00,139,8,0139-native-1073741824-r8,True,client,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.651,3.2608,,,,,,,,,5.929,0.2455,,2946.4757,,,3039.5175,5986.0747,2869.972401781087,5562.5,0,0,1074069944,1074069892,True,server,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.9673,,,,,,,,,2.9752,,0.3542,,2946.6217,3039.3965,,5986.1803,2869.9217736558985,5828.125,0,0,1074069892,1074069944
True,baseline,104857600,,,2026-09-05T08:52:25.551363+00:00,140,8,0140-baseline-104857600-r8,True,client,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,18.477,2.5432,,,,,,,,,21.0666,0.2811,,293.0245,,,295.2807,588.3921,2851.366631197122,578.125,0,0,104889840,104889788,True,server,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,18.2486,,,,,,,,,18.2579,,0.3802,,293.1503,295.1259,,588.5304,2850.6965825384723,562.5,0,0,104889788,104889840
True,baseline,524288000,,,2026-09-05T08:52:28.987635+00:00,141,8,0141-baseline-524288000-r8,True,client,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,19.7285,2.3736,,,,,,,,,22.1238,0.2599,,1401.9499,,,1435.695,2837.7222,2956.106133292399,2703.125,0,0,524448320,524448268,True,server,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,19.328,,,,,,,,,19.3366,,0.3433,,1402.4101,1435.2704,,2837.8353,2955.988319688602,2718.75,0,0,524448268,524448320
True,hybrid,104857600,,,2026-09-05T08:52:30.259496+00:00,142,8,0142-hybrid-104857600-r8,True,client,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,18.0184,2.445,0.043,1.9786,,,0.2312,0.2153,,0.1263,22.5464,0.2401,,342.3033,,,345.0295,687.4096,2440.6432496723933,656.25,1144,4581,104929990,104929913,True,server,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,17.7269,0.0553,2.1666,0.2331,0.4841,,,0.1031,0.115,19.9908,,0.123,,342.5565,344.7752,,687.5144,2440.2712146829217,671.875,4581,1144,104929913,104929990
True,baseline,1048576,,,2026-09-05T08:52:30.835607+00:00,143,8,0143-baseline-1048576-r8,True,client,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.8315,2.6294,,,,,,,,,5.4859,0.2505,,3.4586,,,3.2868,6.8037,2465.8959095786113,0.0,0,0,1049116,1049064,True,server,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.5238,,,,,,,,,2.533,,0.4904,,3.5841,3.1414,,6.8954,2433.1026481422396,0.0,0,0,1049064,1049116
True,baseline,102400,,,2026-09-05T08:52:31.399274+00:00,144,8,0144-baseline-102400-r8,True,client,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.6354,2.3448,,,,,,,,,4.9986,0.2061,,0.7567,,,0.8573,1.6699,981.1365950056891,15.625,0,0,102640,102588,True,server,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.0617,,,,,,,,,2.0695,,0.3523,,0.9497,0.5842,,1.7518,935.2665829432584,0.0,0,0,102588,102640
True,baseline,524288000,,,2026-09-05T08:52:34.848147+00:00,145,9,0145-baseline-524288000-r9,True,client,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.4971,2.5437,,,,,,,,,5.0585,0.2361,,1477.1511,,,1405.5373,2882.7634,2909.9190034117955,2734.375,0,0,524448320,524448268,True,server,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.2574,,,,,,,,,2.2674,,0.3267,,1477.2852,1405.4263,,2882.8778,2909.8035303473494,2625.0,0,0,524448268,524448320
True,baseline,1073741824,,,2026-09-05T08:52:41.240401+00:00,146,9,0146-baseline-1073741824-r9,True,client,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,25.8373,2.5244,,,,,,,,,28.3835,0.2602,,2892.7032,,,2903.4447,5796.2254,2963.975345748286,5515.625,0,0,1074069944,1074069892,True,server,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,25.6031,,,,,,,,,25.6117,,0.3695,,2892.809,2903.3617,,5796.3365,2963.918534405309,5453.125,0,0,1074069892,1074069944
True,hybrid,524288000,,,2026-09-05T08:52:44.932348+00:00,147,9,0147-hybrid-524288000-r9,True,client,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,11.5765,2.3859,0.0438,2.1404,,,0.2335,0.2192,,0.1209,16.2046,0.2484,,1676.4084,,,1422.1625,3098.6534,2707.1785440733706,3078.125,1144,4581,524648570,524648493,True,server,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,11.2903,0.0589,2.3215,0.238,0.6554,,,0.1023,0.1149,13.7174,,0.1231,,1676.5191,1422.0367,,3098.7772,2707.0703889263164,2906.25,4581,1144,524648493,524648570
True,native,102400,,,2026-09-05T08:52:45.531640+00:00,148,9,0148-native-102400-r9,True,client,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,9.9267,2.9664,,,,,,,,,12.9272,0.2847,,0.7337,,,0.8338,1.6237,1009.0533965634047,0.0,0,0,102640,102588,True,server,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,10.0037,,,,,,,,,10.0124,,0.4098,,0.9178,0.6246,,1.7221,951.3965507229545,0.0,0,0,102588,102640
True,baseline,1024,,,2026-09-05T08:52:46.118958+00:00,149,9,0149-baseline-1024-r9,True,client,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,19.6439,2.6733,,,,,,,,,22.3585,0.2156,,0.3437,,,0.333,0.7347,22.300258608956035,15.625,0,0,1244,1192,True,server,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,19.4603,,,,,,,,,19.4694,,0.3602,,0.4099,0.2889,,0.8135,20.140135218192995,0.0,0,0,1192,1244
True,native,1024,,,2026-09-05T08:52:46.689303+00:00,150,9,0150-native-1024-r9,True,client,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,7.1297,2.8571,,,,,,,,,10.0226,0.2069,,0.3598,,,0.3174,0.7307,22.422334747502394,0.0,0,0,1244,1192,True,server,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,7.2252,,,,,,,,,7.2339,,0.3351,,0.4307,0.278,,0.8123,20.16988797242398,0.0,0,0,1192,1244
True,hybrid,1048576,,,2026-09-05T08:52:47.263853+00:00,151,9,0151-hybrid-1048576-r9,True,client,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,12.8191,2.3796,0.0442,1.9916,,,0.2252,0.2286,,0.1223,17.2978,0.2817,,3.9986,,,3.9608,8.0277,2089.9156670030025,0.0,1144,4581,1049641,1049564,True,server,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,12.37,0.0592,2.167,0.2476,0.4743,,,0.0966,0.1198,14.6386,,0.1626,,4.2088,3.7627,,8.158,2056.53542534935,0.0,4581,1144,1049564,1049641
True,hybrid,104857600,,,2026-09-05T08:52:48.549344+00:00,152,9,0152-hybrid-104857600-r9,True,client,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,17.6219,2.5502,0.0446,2.3168,,,0.2299,0.2219,,0.1218,22.5947,0.2416,,342.7895,,,347.3831,690.2558,2430.579504004168,656.25,1144,4581,104929990,104929913,True,server,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,17.2753,0.056,2.5337,0.252,0.881,,,0.1077,0.114,19.907,,0.1248,,342.9268,347.2078,,690.3709,2430.1742729886214,640.625,4581,1144,104929913,104929990
True,native,1073741824,,,2026-09-05T08:52:54.892735+00:00,153,9,0153-native-1073741824-r9,True,client,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,10.8239,3.3908,,,,,,,,,14.2377,0.2139,,2944.8694,,,2805.1313,5750.0789,2987.762339052426,5531.25,0,0,1074069944,1074069892,True,server,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,11.4472,,,,,,,,,11.4574,,0.35,,2944.966,2805.0497,,5750.1799,2987.709859999337,5328.125,0,0,1074069892,1074069944
True,native,104857600,,,2026-09-05T08:52:56.091036+00:00,154,9,0154-native-104857600-r9,True,client,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.6836,2.8353,,,,,,,,,5.5374,0.2071,,290.8412,,,315.2195,606.1479,2767.841973881292,562.5,0,0,104889840,104889788,True,server,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.5436,,,,,,,,,2.552,,0.3104,,290.944,315.1287,,606.2484,2767.383138660655,562.5,0,0,104889788,104889840
True,hybrid,1073741824,,,2026-09-05T08:53:03.446661+00:00,155,9,0155-hybrid-1073741824-r9,True,client,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,2.8192,2.4948,0.0435,1.9954,,,0.4025,0.2318,,0.1246,7.4088,0.2595,,3416.6333,,,3359.0519,6775.8049,2535.4728239002275,6468.75,1144,4581,1074479944,1074479867,True,server,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,2.2024,0.0559,2.2265,0.2356,0.407,,,0.1089,0.1154,4.5315,,0.1288,,3417.0321,3358.6416,,6775.9783,2535.4079401346376,6578.125,4581,1144,1074479867,1074479944
True,native,524288000,,,2026-09-05T08:53:06.955552+00:00,156,9,0156-native-524288000-r9,True,client,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,26.1707,2.8751,,,,,,,,,29.0692,0.261,,1467.4624,,,1447.8961,2915.4331,2877.311093161424,2671.875,0,0,524448320,524448268,True,server,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,26.3313,,,,,,,,,26.3406,,0.3637,,1467.5742,1447.8136,,2915.5462,2877.1994763794173,2734.375,0,0,524448268,524448320
True,baseline,104857600,,,2026-09-05T08:53:08.142519+00:00,157,9,0157-baseline-104857600-r9,True,client,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,12.2911,2.7497,,,,,,,,,15.0658,0.2798,,283.9062,,,313.3037,597.293,2808.8753760717104,546.875,0,0,104889840,104889788,True,server,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,12.1657,,,,,,,,,12.1749,,0.3796,,284.0911,313.1976,,597.4418,2808.1757921859507,546.875,0,0,104889788,104889840
True,hybrid,102400,,,2026-09-05T08:53:08.719349+00:00,158,9,0158-hybrid-102400-r9,True,client,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,2.5079,2.3395,0.0429,2.0428,,,0.226,0.215,,0.1204,6.9844,0.2304,,0.8124,,,1.0255,1.9012,861.7715127288028,0.0,1144,4581,102790,102713,True,server,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,2.0671,0.0546,2.2233,0.2317,0.6538,,,0.0982,0.1106,4.3846,,0.1519,,1.0153,0.682,,1.9983,819.8969123755192,15.625,4581,1144,102713,102790
True,baseline,1048576,,,2026-09-05T08:53:09.313910+00:00,159,9,0159-baseline-1048576-r9,True,client,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,20.6751,2.8796,,,,,,,,,23.6089,0.2128,,3.366,,,3.4608,6.8894,2435.221644845705,0.0,0,0,1049116,1049064,True,server,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,20.7092,,,,,,,,,20.7184,,0.3549,,3.5076,3.317,,6.9753,2405.232176393847,15.625,0,0,1049064,1049116
True,baseline,102400,,,2026-09-05T08:53:09.946036+00:00,160,9,0160-baseline-102400-r9,True,client,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,19.4826,2.6472,,,,,,,,,22.1757,0.2522,,0.7174,,,0.8637,1.6385,999.9389685688129,15.625,0,0,102640,102588,True,server,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,18.7947,,,,,,,,,18.8052,,0.405,,0.9334,0.5797,,1.7228,951.009983747388,0.0,0,0,102588,102640
True,native,1048576,,,2026-09-05T08:53:10.529173+00:00,161,9,0161-native-1048576-r9,True,client,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,3.1443,2.8882,,,,,,,,,6.0505,0.2247,,3.4239,,,3.299,6.7892,2471.1624344547217,15.625,0,0,1049116,1049064,True,server,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.6416,,,,,,,,,2.6502,,0.3307,,3.5481,3.1306,,6.8768,2439.6835737552346,15.625,0,0,1049064,1049116
True,hybrid,1024,,,2026-09-05T08:53:11.137124+00:00,162,9,0162-hybrid-1024-r9,True,client,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,25.7242,2.8993,0.0455,2.7105,,,0.2275,0.2259,,0.1238,31.4594,0.238,,0.3663,,,0.3392,0.7638,21.450641529196126,0.0,1144,4581,1369,1292,True,server,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,25.7416,0.0601,2.9354,0.2614,1.3117,,,0.0995,0.1154,28.7796,,0.1535,,0.4375,0.3026,,0.8595,19.062245491564862,31.25,4581,1144,1292,1369
